,CALI,RSHA,RMED,RDEP,RHOB,GR,SP,ROP,DRHO,FORCE_2020_LITHOFACIES_LITHOLOGY
1622,8.4098329544,2.2934391499,2.7520830631,2.8301193714,2.546243906,48.175327301,,34.23085022,0.0701161101,30000
1623,8.4650344849,11.842927933,10.779221535,11.373169899,2.565694809,48.291526794,,33.605545044,0.0870395899,30000
1624,8.5302629471,17.708631516,15.325342178,16.668315887000002,2.524333477,48.870285034,,35.45160675,0.09624483439999999,30000
1625,8.4475460052,19.783123015999998,19.03890419,23.861055374,2.5378704071000002,50.727092743,,37.366390228,0.1086028293,30000
1626,8.4441013336,20.55214119,20.936063766,28.929252625,2.5633957386,54.79581069899999,,37.471595764,0.1083576307,30000
1627,8.4480514526,22.773803711,22.634725571,35.905265808,2.5963685513,50.644626617,,38.105213165,0.1256781369,30000
1628,8.437523841900001,22.751365661999998,22.834028244000002,36.932510375999996,2.5762856007,50.588703156,,38.135814667,0.1311104447,30000
1629,8.4569749832,22.712844849,22.806125640999998,35.949905396,2.5607891083000003,47.713306427,,38.135814667,0.1318670213,30000
1630,8.473862647999999,22.965452194,22.819259644000002,35.002796173,2.549737215,48.04783630399999,,41.967651366999995,0.1196942106,30000
1631,8.4904203415,23.161581039,22.886062621999997,35.088039398,2.5641384125,46.016956328999996,,39.304302215999996,0.11954298619999999,30000
1632,8.5069789886,23.149168015,22.83505249,33.913303375,2.4880361557,45.748413086000006,,39.131198883,0.0940306559,30000
1633,8.437095642100001,23.040166855,22.816841125,32.467475891,2.5003685951,47.035549163999995,,42.152721405,0.1123154461,30000
1634,8.4330425262,24.502130508,21.808004379,21.806093216,2.3492717743,50.336677551,,42.352115631,0.08995898810000001,30000
1635,8.4637985229,24.297494888000003,20.074008942,17.024019240999998,2.11677742,53.742393494,,45.488143921,0.0411302745,30000
1636,8.447541236900001,18.425266265999998,12.366020203,11.841428757000001,2.1011550426,60.675323486,,45.713905333999996,0.0420372561,30000
1637,8.445069313,4.1997270584,3.9428343773,4.3180446625,2.1065244675,64.253433228,,49.5470047,0.0528230146,30000
1638,8.4586582184,0.9156389236,0.9381083845999999,0.9759852886,2.1101870537000003,64.289169312,,55.249778748000004,0.0653640479,30000
1639,8.4429254532,0.6939613819,0.6959089041,0.7044177054999999,2.1168577671,60.926094055,,63.337669373000004,0.0733117014,30000
1640,8.4412002563,0.7126637697,0.7113806604999999,0.7158113718000001,2.1205778122,59.789546967,,72.682006836,0.0768062621,30000
1641,8.4479722977,0.7093922495999999,0.7075116634,0.7045494914,2.128755331,60.499382018999995,,93.256843567,0.0751135945,30000
1642,8.4588689804,0.6950309873,0.6973606943999999,0.6995102763,2.1342797279,63.72889328,,129.27479553,0.0688704327,30000
1643,8.460000038099999,0.7058868408,0.7093151808,0.7137308717,2.1286964417,68.43795776399999,,164.68200684,0.0676614344,30000
1644,8.4498910904,0.7302024364,0.7361178993999999,0.7316821814,2.1145806313,72.327003479,,228.88345337,0.0617849343,30000
1645,8.438706397999999,0.8369404078,0.8343067765000001,0.8232746124,2.1086277962,74.203056335,,239.53137207,0.0616353713,30000
1646,8.4341201782,0.9784507751,0.9660354853,0.9617167711,2.1148588657,74.251281738,,226.45901489,0.0551190637,30000
1647,8.4434566498,1.1750872135,1.1719647646,1.1892311573,2.1234166622,76.739463806,,235.67320251,0.061573158899999994,30000
1648,8.438949585,1.2947992086,1.3268837929000001,1.367397666,2.1208610535,77.170425415,,221.38354492,0.054537572,30000
1649,8.3610467911,1.3409947157,1.4110894203,1.4586099386000002,2.1397101879,77.785209656,,214.82214355,0.0499729961,30000
1650,8.35729599,1.3184144496999999,1.3768335581,1.3808754683000002,2.1757171154,76.830734253,,195.74504089,0.0484447218,30000
1651,8.3981657028,1.3105807304000001,1.3125289679,1.2898449898,2.2119393349000003,82.847991943,,181.38200378,0.048913508700000004,30000
1652,8.444357872000001,1.3029198647,1.2621691227,1.2442610264,2.2427973747,89.72520446799999,,173.83296204,0.0581779033,30000
1653,8.4516801834,1.3993796109999999,1.3391188383,1.3354729414,2.2623674869999997,92.148208618,,169.48095703,0.059238661100000006,30000
1654,8.4214925766,1.6124881506,1.5907466412,1.6079858541,2.2696521281999997,88.706390381,,175.71318054,0.05954751,30000
1655,8.368067741399999,1.5250080824,1.5688899755,1.6075185537,2.243473053,86.239616394,,179.59326172,0.0558769666,30000
1656,8.3640403748,1.2671905756,1.2896376848,1.3216397762,2.2153823376,83.57794952399999,,193.73010254,0.056077111500000006,30000
1657,8.3985910416,1.1405812502,1.1272028685,1.1417833567,2.2099652290000003,79.558258057,,186.02523804,0.0596420467,30000
1658,8.403842926,1.1693645716,1.1489908695,1.1660538912,2.2134757042,72.356590271,,182.16169739,0.05273415150000001,30000
1659,8.3879785538,1.2283252478,1.2362744808,1.2604174614,2.217007637,70.340614319,,180.50656128,0.0450859852,30000
1660,8.386920929,1.1631597281000001,1.2179188728,1.2606018782,2.2237257957,67.590675354,,173.22839355,0.0478377342,30000
1661,8.4361085892,1.2280573845,1.2879309654,1.342561841,2.2315196991,66.822944641,,174.3991394,0.058196533499999994,30000
1662,8.4280014038,1.2516173123999998,1.3267986774,1.409953475,2.2293941975,66.693466187,,165.48234558,0.0732926726,30000
1663,8.4255075455,1.2503570318000001,1.3563351631,1.4466172457,2.2260107994,70.260818481,,137.64831543,0.08398354050000001,30000
1664,8.4676322937,1.3876048326,1.5154670477,1.6077674627,2.2404932976,75.141242981,,133.33580017,0.0921543911,30000
1665,8.4895267487,1.5493870974000001,1.6572045088,1.7088992596,2.2574110031,79.74418640100001,,120.93317413,0.0860084891,30000
1666,8.4747066498,1.8775471449,1.9305585623,1.890003562,2.2903163433000002,83.61184692399999,,117.81855011,0.0744720846,30000
1667,8.4980916977,2.3123178481999997,2.3249702454,2.2127177715,2.3339252472,83.13848114,,117.64481354,0.0695787892,30000
1668,8.4805278778,3.5643320083999996,3.3402163982,3.1667811871,2.4241549969,78.93887329100001,,26.351974487,0.09336904439999999,30000
1669,8.4429759979,5.4808883666999995,4.694170475,4.5690369606,2.4962155819,71.750762939,,9.7631101608,0.1108226776,30000
1670,8.454298019400001,6.514441490199999,5.4996480941999994,5.7113223076,2.5431351662,65.01712036100001,,13.609333992,0.11298679560000001,30000
1671,8.4365940094,5.845379829400001,5.5743508339,6.245899200399999,2.4857509136,61.133666991999995,,15.54283905,0.077550292,30000
1672,8.3854446411,4.1583342552,4.4888634682,5.1791977882,2.3521032333000003,61.228740691999995,,18.134349823,0.0518539473,30000
1673,8.3879899979,2.1853284836,2.4864420891,2.8383598327999997,2.2257924080000002,63.380695343,,19.832244873,0.0429878719,30000
1674,8.4025468826,1.206058383,1.2892372608,1.3765689134999999,2.1637899876,62.902488708,,22.729394913,0.052586697,30000
1675,8.4253721237,0.8995448947,0.8915117979,0.8892748356,2.1573214531000002,60.013336181999996,,25.485153198000003,0.055406685899999995,30000
1676,8.4344615936,0.8565577269,0.8479211926000001,0.8404745459999999,2.1673901081,58.478473663,,25.945703505999997,0.054932218,30000
1677,8.4553012848,0.8302028775,0.8410562277,0.8484342098000001,2.1723480225,61.834587096999996,,29.696866989,0.0543150716,30000
1678,8.4469461441,0.8086479902,0.8223392962999999,0.8349537848999999,2.1706628799,64.531524658,,42.001468658,0.0516214259,30000
1679,8.4572086334,0.816622436,0.8233582973000001,0.837100625,2.1694576740000002,64.303825378,,77.958961487,0.056299164900000004,30000
1680,8.4677839279,0.8439949751000001,0.8354866504999999,0.8447438478,2.16345644,61.701087951999995,,99.628440857,0.0593610778,30000
1681,8.4672079086,0.8666899204,0.8602136373999999,0.8705468773999999,2.1607236862,61.627113342,,141.13485718,0.06610099230000001,30000
1682,8.490773201,0.8771818876,0.8832143545000001,0.8935577273,2.1610362530000002,63.327327728,,292.06481934,0.0670638606,30000
1683,8.4166622162,0.9120759368000001,0.9369008541,0.9400495291,2.1772041321,65.85459137,,412.4317627,0.0720498487,30000
1684,8.4627389908,0.9655851722,0.9842379689,0.9770074487,2.1923792362,69.011802673,,429.44934082,0.07316304,30000
1685,8.517193794299999,1.1418203115,1.1301761866,1.1109176874,2.2241821289,75.606933594,,281.41363525,0.0804975629,30000
1686,8.4928150177,1.3759250641,1.337054491,1.3135854006,2.2763268948,85.336578369,,223.08416748,0.081244722,65000
1687,8.4529933929,1.8678426743,1.8040010928999999,1.7969851494,2.3598661423,93.628616333,,169.73036194,0.0867624804,65000
1688,8.447227478,2.4313564300999997,2.3818490505,2.4196014404,2.4338009357,97.34147644,,157.49749756,0.0919844732,65000
1689,8.4616746902,2.6582171917,2.6357617378000002,2.6580560207,2.4748957156999998,96.93048095700001,,122.46109772,0.1010805592,65000
1690,8.507711410499999,2.7276756763,2.718265295,2.7305428982,2.4890346527,96.05129241899999,,97.48566436799999,0.1075801402,65000
1691,8.4921426773,2.6261198521,2.59425807,2.6079416275,2.4948582649,94.559020996,,93.26760864299999,0.10262669619999999,65000
1692,8.4696006775,2.4474523067,2.4175777435,2.4274189472,2.4868514538,95.18334198,,77.525062561,0.0906519666,65000
1693,8.4612379074,2.4393587112,2.4238305091999996,2.4327137469999998,2.4545955658,96.215820313,,65.703216553,0.073958993,65000
1694,8.4506855011,2.4906644821,2.4886660575999997,2.5194253922,2.4243752956,97.775604248,,59.30758667,0.0661352873,65000
1695,8.4427776337,2.3460464478,2.3664007187,2.4052703381000002,2.4079065322999997,97.68606567399999,,57.307609558,0.0676636174,65000
1696,8.4421854019,2.1731939316,2.1951208115000003,2.2283554077,2.404648304,97.999305725,,56.989135741999995,0.07122941320000001,65000
1697,8.4013881683,2.2482161522,2.2428705692,2.2398607731,2.4066405296,98.96285247799999,,56.961387634,0.0739893019,65000
1698,8.4051895142,2.3107218742,2.2999582291,2.2714033127,2.3967599869,98.35682678200001,,57.559505463,0.0647375286,65000
1699,8.4409666061,2.2485618591,2.2350096703,2.2242219448,2.3948760033000003,93.887107849,,59.630695343,0.057823009800000005,65000
1700,8.4255828857,2.2079064846,2.1831638813,2.1796395778999997,2.38859725,91.26483154299999,,64.390304565,0.0578708351,65000
1701,8.382651329,2.3812203407,2.3461909294,2.3487751484,2.3959863186000003,92.11312866200001,,65.693695068,0.06552739440000001,65000
1702,8.3570833206,2.4619622231,2.447218895,2.4427075386,2.4028656483,95.116752625,,77.067131042,0.07535407690000001,65000
1703,8.3853778839,2.4812057018,2.4664618969,2.4714896679,2.4023239613,96.30267334,,80.718200684,0.0786399916,65000
1704,8.4351301193,2.3611063957,2.3281919956,2.3451411724,2.400077343,97.103927612,,83.870040894,0.0759499148,65000
1705,8.432830810499999,2.3613948822,2.3199827671,2.3259913921,2.3953857422,100.72859955,,85.208442688,0.0699042007,65000
1706,8.4080629349,2.4324157238,2.4051454067,2.4149587154,2.39580369,103.20644379,,85.007865906,0.06561049070000001,65000
1707,8.4045276642,2.4506766796,2.4399170876,2.4476656913999997,2.3973751068,102.10374451,,80.220581055,0.0706808046,65000
1708,8.4092159271,2.4075493813,2.3996136188999997,2.4056317806,2.4001712799,100.75489807,,77.465179443,0.0744991601,65000
1709,8.4264421463,2.4115998745,2.3947942257,2.400894165,2.4052305222,100.918396,,75.851699829,0.07705651969999999,65000
1710,8.450545311,2.5236446857,2.4724628925,2.4808006287,2.4078826904,102.53188324,,73.763244629,0.0772947371,65000
1711,8.459298133899999,2.6913640499,2.6543474197,2.6587998867,2.4031207561000003,101.53577423,,73.27200317399999,0.0735033825,65000
1712,8.460000038099999,2.7473385334,2.7264184952,2.7238554955,2.3989486694,101.41840363,,73.427505493,0.0723151192,65000
1713,8.48371315,2.7823691368,2.7513413429000004,2.7383849620999996,2.3926718234999997,102.32167053,,74.812393188,0.0715429112,65000
1714,8.4588937759,2.8102755547000005,2.7660191059,2.7300035954000004,2.3881514072,104.69891357,,76.479110718,0.0682818145,65000
1715,8.4476232529,2.8581976891000003,2.7887625694,2.759791851,2.3918790817,106.07514954,,80.595710754,0.0625628605,65000
1716,8.4739198685,2.9435713291,2.8609325886000003,2.8748674393,2.4055974483,107.6756897,,83.510757446,0.062112879,65000
1717,8.5026941299,2.9809062481,2.8995318413,2.9276061058,2.4157772064,107.58300781,,93.19647216799999,0.0678364113,65000
1718,8.5486812592,2.8732912539999997,2.8697540760000004,2.8356552124000003,2.4184908867,107.03502655,,96.775009155,0.078343384,65000
1719,8.5616474152,2.8226575851,2.8334617614999997,2.7747378349000003,2.4212138653,105.16784668,,101.03624725,0.0844139084,65000
1720,8.5039777756,2.7954854964999996,2.7465474606,2.6881301402999997,2.4133934975,106.11420441,,107.58905029,0.07819399240000001,65000
1721,8.4420471191,2.8161473274,2.7193222045999996,2.6557326317,2.3988971709999998,106.19423676,,110.00401306,0.0674463138,65000
1722,8.465893745399999,2.9409174919,2.7975640297,2.7406713963,2.3919212818,103.85838318,,113.84644318,0.07093591240000001,65000
1723,8.4829683304,3.3594448566,3.2021706104,3.1854429244999998,2.4051351547,101.06780243,,113.85659790000001,0.0911234543,65000
1724,8.4378261566,3.3761913776,3.3310649395,3.3642017841000005,2.4201648235,100.63388824,,112.23742676,0.1147277057,65000
1725,8.423441886900001,3.1833212376,3.2036511898000004,3.2354328632,2.4212338924,104.31401825,,111.16763306,0.12773197890000001,65000
1726,8.4339141846,3.0026757717000003,3.0238289833,2.9764430523,2.4135093689,103.68907166,,111.04186249,0.1350231022,65000
1727,8.4783601761,2.8314712048,2.7710647582999997,2.6828145981000002,2.3930854797,102.59879303,,111.58921814,0.1284588128,65000
1728,8.4895000458,2.7765202522,2.6156601906,2.6124958992,2.3806159496,100.05034637,,111.23825836,0.12133082,65000
1729,8.5334348679,2.7658483981999997,2.5772030353999997,2.6265859604,2.3890879153999998,99.674446106,,112.50567627,0.1330770403,65000
1730,8.5772199631,2.5472612381,2.5583691597,2.6878216267000004,2.4039747715,98.809486389,,114.69109344,0.17023025449999998,65000
1731,8.5793161392,1.9777797461000002,2.0764079094,2.1606354713,2.4234735966,96.901794434,,114.88542938,0.22395163769999998,65000
1732,8.5673732758,1.7112962008000001,1.7876927853,1.8129259348,2.3809189796,95.62238311799999,,113.19367981,0.1923226863,65000
1733,8.5554294586,1.6459937096000001,1.6747550963999998,1.6693185568,2.348553896,91.24369049100001,,112.50171661,0.122731328,65000
1734,8.5434865952,1.6504591703,1.6206485033000002,1.5782543421000002,2.3253970146,87.110397339,,108.53007507,0.048906978200000006,65000
1735,8.534149169900001,2.0602631569,2.0000927448,1.9530223608000001,2.3284928799,84.585968018,,105.52896881,0.0132422997,65000
1736,8.508263588,2.6515636444,2.6753072738999997,2.7209744452999995,2.3389947414,85.787994385,,104.56407928,0.0087614302,65000
1737,8.5032920837,2.9996056557,3.0046248436000003,3.0863478183999997,2.3551576138,88.666481018,,104.14750671,0.0167775955,65000
1738,8.4664239883,3.0838363171,3.0555756092000004,3.1301496029,2.3763487339,92.138656616,,101.36788177,0.0276123043,65000
1739,8.4096240997,3.1595339775,3.1620726585,3.2046842575,2.3936440945,96.740608215,,98.214019775,0.0343640633,65000
1740,8.3865461349,3.0382609367,3.0811266899,3.1370630264,2.4014809132,101.60912323,,97.29219055200001,0.042599052199999994,65000
1741,8.3924369812,2.826505661,2.8364472389,2.8925249576999996,2.3962650299,104.16455841,,94.035720825,0.049659784900000004,65000
1742,8.3689851761,2.7859065533,2.7648012638,2.8019926548000003,2.3889625072,104.72647095,,92.00756835899999,0.0562585406,65000
1743,8.3762283325,2.8790364265,2.8596746922000005,2.8777503967,2.3843584061,104.98170471,,91.536422729,0.057247981399999995,65000
1744,8.4135475159,2.9222874641,2.9168519974000002,2.8887019157,2.3913800716,105.45988464,,97.67973327600001,0.0581352413,65000
1745,8.4131975174,2.8641736506999997,2.8443548679000004,2.7962231636,2.4028527737,105.34443665,,104.59529877,0.0630434975,65000
1746,8.3994035721,2.8261954784,2.7954761982,2.7470445633,2.4031858444,107.75667572,,106.83184814,0.0663040429,65000
1747,8.408508300800001,2.8110170364,2.7841784954000004,2.7376523018,2.4009125233,111.58528899999999,,109.19512177,0.06727486099999999,65000
1748,8.4071893692,2.8040223122000003,2.7732355595,2.7309865951999996,2.394080162,114.29789734,,107.93151093,0.061651188899999994,65000
1749,8.430891037,2.7810463905000002,2.6918621063,2.6324543953,2.4038140774000003,110.26072693,,104.80114746,0.0698697641,65000
1750,8.4309949875,2.5987796783,2.4809384346,2.4661147594,2.3686852455,100.37874603,,103.42573547,0.0804312602,65000
1751,8.442232132000001,1.5804582834,1.5365700722,1.5441027880000002,2.2946786880000003,90.85932922399999,,103.87017059,0.08802736550000001,65000
1752,8.4576063156,0.9739082456,0.9734686017,0.9663187861,2.2179853916,86.871803284,,103.01863861,0.0855676159,65000
1753,8.437417030299999,0.941152513,0.9451099037999999,0.937265873,2.1740465164,84.811317444,,104.91057587,0.0782049596,65000
1754,8.4354248047,0.9402757883,0.946262598,0.946100533,2.1643719672999997,82.051971436,,106.89873505,0.0737162903,65000
1755,8.4486989975,0.9539206624,0.954046905,0.9614542127,2.1643226147,78.644462585,,110.34978485,0.0700047389,65000
1756,8.438249588,0.98028332,0.9723933339,0.9832148552,2.1715147495,79.097595215,,112.00656891,0.0688607618,65000
1757,8.431793212899999,1.0270278454000001,1.0133936405,1.0215803385,2.1826257706,83.051773071,,114.51679993,0.0639511719,65000
1758,8.4354686737,1.0832104683,1.0784187317,1.0863662958,2.1980252266,86.32437133799999,,120.87059021,0.0732536986,65000
1759,8.4422369003,1.1101757288,1.1128723620999998,1.1202328205,2.2044911385,87.64520263700001,,132.19709778,0.0836801603,65000
1760,8.4404888153,1.1042764187,1.1068811417,1.1100277901,2.2063398361,87.89065551799999,,143.6065979,0.0792887583,65000
1761,8.4494199753,1.0910667181,1.091173172,1.0903913975,2.2045717239,88.03311157200001,,151.3309021,0.073459357,65000
